season,plateNumber,qpcrDate,well,sample,assay,role,cq,copies
summer,eight,2017-11-14,D4,24h-T16,shanny-fam,Unknown,26.4891330184,749.0294924476
summer,eight,2017-11-14,D5,,crab-hex,Standard,20.215292447,100000
summer,eight,2017-11-14,D5,,shanny-fam,Standard,20.1068131821,100000
summer,eight,2017-11-14,D6,,crab-hex,Standard,26.0350456523,1000
summer,eight,2017-11-14,D6,,shanny-fam,Standard,26.2482678261,1000
summer,eight,2017-11-14,D7,,crab-hex,Standard,31.4597704413,10
summer,eight,2017-11-14,D7,,shanny-fam,Standard,32.8700843453,10
summer,eight,2017-11-14,D8,,crab-hex,NTC,,
summer,eight,2017-11-14,D8,,shanny-fam,NTC,,
summer,eight,2017-11-14,E1,24h-T10,crab-hex,Unknown,30.4636599661,38.4123649435
summer,eight,2017-11-14,E1,24h-T10,shanny-fam,Unknown,28.1316386117,227.6553087312
summer,eight,2017-11-14,E2,24h-T12,crab-hex,Unknown,30.7889015338,30.2641845343
summer,eight,2017-11-14,E2,24h-T12,shanny-fam,Unknown,28.0220330687,246.4860294773
summer,eight,2017-11-14,E3,24h-T14,crab-hex,Unknown,31.0289916299,25.3802121729
summer,eight,2017-11-14,E3,24h-T14,shanny-fam,Unknown,28.0707322533,237.9342985689
summer,eight,2017-11-14,E4,24h-T16,crab-hex,Unknown,30.1581872531,48.0529014045
summer,eight,2017-11-14,E4,24h-T16,shanny-fam,Unknown,26.3020903328,857.82405089
summer,eight,2017-11-14,E5,,crab-hex,Standard,19.5985079283,100000
summer,eight,2017-11-14,E5,,shanny-fam,Standard,19.5870214093,100000
summer,eight,2017-11-14,E6,,crab-hex,Standard,25.846711603,1000
summer,eight,2017-11-14,E6,,shanny-fam,Standard,26.0625552431,1000
summer,eight,2017-11-14,E7,,crab-hex,Standard,32.1962878267,10
summer,eight,2017-11-14,E7,,shanny-fam,Standard,32.3918423445,10
summer,eight,2017-11-14,E8,,crab-hex,NTC,,
summer,eight,2017-11-14,E8,,shanny-fam,NTC,,
summer,eight,2017-11-14,F1,24h-T10,crab-hex,Unknown,31.2266369553,21.9570503636
summer,eight,2017-11-14,F1,24h-T10,shanny-fam,Unknown,28.0041207234,249.7082346218
summer,eight,2017-11-14,F2,24h-T12,crab-hex,Unknown,31.723544187,15.2539183057
summer,eight,2017-11-14,F2,24h-T12,shanny-fam,Unknown,27.7379979709,302.8546813816
summer,eight,2017-11-14,F3,24h-T14,crab-hex,Unknown,32.1509135432,11.1513261957
summer,eight,2017-11-14,F3,24h-T14,shanny-fam,Unknown,28.1923281763,217.8546235549
summer,eight,2017-11-14,F4,24h-T16,crab-hex,Unknown,30.1930003193,46.8421395902
summer,eight,2017-11-14,F4,24h-T16,shanny-fam,Unknown,26.2134516941,914.7666366106
summer,eight,2017-11-14,F5,,crab-hex,Standard,19.861768906,100000
summer,eight,2017-11-14,F5,,shanny-fam,Standard,19.6459563907,100000
summer,eight,2017-11-14,F6,,crab-hex,Standard,25.9252965028,1000
summer,eight,2017-11-14,F6,,shanny-fam,Standard,26.1480660631,1000
summer,eight,2017-11-14,F7,,crab-hex,Standard,31.9205871037,10
summer,eight,2017-11-14,F7,,shanny-fam,Standard,31.993923598,10
summer,eight,2017-11-14,F8,,crab-hex,NTC,,
summer,eight,2017-11-14,F8,,shanny-fam,NTC,,
summer,ten,2017-11-14,A1,48h-T1,crab-hex,Unknown,,
summer,ten,2017-11-14,A1,48h-T1,shanny-fam,Unknown,,
summer,ten,2017-11-14,A2,48h-T3,crab-hex,Unknown,33.8778768131,8.0413706359
summer,ten,2017-11-14,A2,48h-T3,shanny-fam,Unknown,29.4154287559,98.1344975136
summer,ten,2017-11-14,A3,48h-T5,crab-hex,Unknown,36.0264281276,1.7140397569
summer,ten,2017-11-14,A3,48h-T5,shanny-fam,Unknown,,
summer,ten,2017-11-14,A4,48h-T7,crab-hex,Unknown,32.3322344443,24.4490483398
summer,ten,2017-11-14,A4,48h-T7,shanny-fam,Unknown,28.0326697382,263.3627669831
summer,ten,2017-11-14,A5,,crab-hex,Standard,17.6912668408,1000000
summer,ten,2017-11-14,A5,,shanny-fam,Standard,16.355534822,1000000
summer,ten,2017-11-14,A6,,crab-hex,Standard,23.9835434128,10000
summer,ten,2017-11-14,A6,,shanny-fam,Standard,22.7796087849,10000
summer,ten,2017-11-14,A7,,crab-hex,Standard,30.269264412,100
summer,ten,2017-11-14,A7,,shanny-fam,Standard,29.2315462399,100
summer,ten,2017-11-14,A8,,crab-hex,Standard,35.937942166,1
summer,ten,2017-11-14,A8,,shanny-fam,Standard,36.3299490978,1
summer,ten,2017-11-14,B1,48h-T1,crab-hex,Unknown,,
summer,ten,2017-11-14,B1,48h-T1,shanny-fam,Unknown,,
summer,ten,2017-11-14,B2,48h-T3,crab-hex,Unknown,34.3078901209,5.9016514473
summer,ten,2017-11-14,B2,48h-T3,shanny-fam,Unknown,29.7899851669,75.1083559559
summer,ten,2017-11-14,B3,48h-T5,crab-hex,Unknown,36.056742452,1.677062548
summer,ten,2017-11-14,B3,48h-T5,shanny-fam,Unknown,,
summer,ten,2017-11-14,B4,48h-T7,crab-hex,Unknown,31.5348722967,43.3906002611
summer,ten,2017-11-14,B4,48h-T7,shanny-fam,Unknown,27.9577520882,277.8324957955
summer,ten,2017-11-14,B5,,crab-hex,Standard,17.3755542021,1000000
summer,ten,2017-11-14,B5,,shanny-fam,Standard,16.6374311793,1000000
summer,ten,2017-11-14,B6,,crab-hex,Standard,23.9183021728,10000
summer,ten,2017-11-14,B6,,shanny-fam,Standard,22.8739362888,10000
summer,ten,2017-11-14,B7,,crab-hex,Standard,30.2749032984,100
summer,ten,2017-11-14,B7,,shanny-fam,Standard,29.5470322467,100
summer,ten,2017-11-14,B8,,crab-hex,Standard,,1
summer,ten,2017-11-14,B8,,shanny-fam,Standard,,1
summer,ten,2017-11-14,C1,48h-T1,crab-hex,Unknown,,
summer,ten,2017-11-14,C1,48h-T1,shanny-fam,Unknown,,
summer,ten,2017-11-14,C2,48h-T3,crab-hex,Unknown,32.779326496,17.7243055179
summer,ten,2017-11-14,C2,48h-T3,shanny-fam,Unknown,29.1864948176,115.5590691514
summer,ten,2017-11-14,C3,48h-T5,crab-hex,Unknown,37.7538727158,0.4946356201
summer,ten,2017-11-14,C3,48h-T5,shanny-fam,Unknown,,
summer,ten,2017-11-14,C4,48h-T7,crab-hex,Unknown,32.0068260207,30.898326817
summer,ten,2017-11-14,C4,48h-T7,shanny-fam,Unknown,28.1593514496,240.5891051898
summer,ten,2017-11-14,C5,,crab-hex,Standard,17.3667035046,1000000
summer,ten,2017-11-14,C5,,shanny-fam,Standard,16.5065062569,1000000
summer,ten,2017-11-14,C6,,crab-hex,Standard,23.7614593499,10000
summer,ten,2017-11-14,C6,,shanny-fam,Standard,22.8948402829,10000
summer,ten,2017-11-14,C7,,crab-hex,Standard,30.6363987025,100
summer,ten,2017-11-14,C7,,shanny-fam,Standard,29.7979941199,100
summer,ten,2017-11-14,C8,,crab-hex,Standard,,1
summer,ten,2017-11-14,C8,,shanny-fam,Standard,,1
summer,ten,2017-11-14,D1,48h-T2,crab-hex,Unknown,33.3834834374,11.4763024526
summer,ten,2017-11-14,D1,48h-T2,shanny-fam,Unknown,29.1915596912,115.1419660122
summer,ten,2017-11-14,D2,48h-T4,crab-hex,Unknown,32.4186319617,22.9756222839
summer,ten,2017-11-14,D2,48h-T4,shanny-fam,Unknown,26.810888292,630.0499689177
summer,ten,2017-11-14,D3,48h-T6,crab-hex,Unknown,32.5739775803,20.5461263382
summer,ten,2017-11-14,D3,48h-T6,shanny-fam,Unknown,29.207204555,113.8630616635
summer,ten,2017-11-14,D4,48h-T8,crab-hex,Unknown,,
summer,ten,2017-11-14,D4,48h-T8,shanny-fam,Unknown,,
summer,ten,2017-11-14,D5,,crab-hex,Standard,20.8300823077,100000
summer,ten,2017-11-14,D5,,shanny-fam,Standard,19.7690383095,100000
summer,ten,2017-11-14,D6,,crab-hex,Standard,27.1419826677,1000
summer,ten,2017-11-14,D6,,shanny-fam,Standard,26.0234903435,1000
summer,ten,2017-11-14,D7,,crab-hex,Standard,33.3209249599,10
summer,ten,2017-11-14,D7,,shanny-fam,Standard,32.0695753258,10
summer,ten,2017-11-14,D8,,crab-hex,NTC,,
summer,ten,2017-11-14,D8,,shanny-fam,NTC,,
summer,ten,2017-11-14,E1,48h-T2,crab-hex,Unknown,32.7303437729,18.3600453686
summer,ten,2017-11-14,E1,48h-T2,shanny-fam,Unknown,29.0272004274,129.4774715253
summer,ten,2017-11-14,E2,48h-T4,crab-hex,Unknown,31.9244922313,32.7838487725
summer,ten,2017-11-14,E2,48h-T4,shanny-fam,Unknown,27.0940997413,514.7111744376
summer,ten,2017-11-14,E3,48h-T6,crab-hex,Unknown,32.0178427178,30.6544003146
summer,ten,2017-11-14,E3,48h-T6,shanny-fam,Unknown,29.728154096,78.4981366531
summer,ten,2017-11-14,E4,48h-T8,crab-hex,Unknown,,
summer,ten,2017-11-14,E4,48h-T8,shanny-fam,Unknown,,
summer,ten,2017-11-14,E5,,crab-hex,Standard,20.8030006441,100000
summer,ten,2017-11-14,E5,,shanny-fam,Standard,19.8471036058,100000
summer,ten,2017-11-14,E6,,crab-hex,Standard,27.1977209095,1000
summer,ten,2017-11-14,E6,,shanny-fam,Standard,26.0960290733,1000
summer,ten,2017-11-14,E7,,crab-hex,Standard,33.209646959,10
summer,ten,2017-11-14,E7,,shanny-fam,Standard,32.3880863744,10
summer,ten,2017-11-14,E8,,crab-hex,NTC,,
summer,ten,2017-11-14,E8,,shanny-fam,NTC,,
summer,ten,2017-11-14,F1,48h-T2,crab-hex,Unknown,34.0898538093,6.903962545
summer,ten,2017-11-14,F1,48h-T2,shanny-fam,Unknown,29.092153203,123.6104577403
summer,ten,2017-11-14,F2,48h-T4,crab-hex,Unknown,32.7002194084,18.7622979428
summer,ten,2017-11-14,F2,48h-T4,shanny-fam,Unknown,27.1914407332,480.1560908632
summer,ten,2017-11-14,F3,48h-T6,crab-hex,Unknown,33.5390252356,10.2613230624
summer,ten,2017-11-14,F3,48h-T6,shanny-fam,Unknown,29.365292099,101.7107536415
summer,ten,2017-11-14,F4,48h-T8,crab-hex,Unknown,,
summer,ten,2017-11-14,F4,48h-T8,shanny-fam,Unknown,,
summer,ten,2017-11-14,F5,,crab-hex,Standard,21.0225440621,100000
summer,ten,2017-11-14,F5,,shanny-fam,Standard,19.942693308,100000
summer,ten,2017-11-14,F6,,crab-hex,Standard,27.1515927162,1000
summer,ten,2017-11-14,F6,,shanny-fam,Standard,25.8886793485,1000
summer,ten,2017-11-14,F7,,crab-hex,Standard,35.2061817805,10
summer,ten,2017-11-14,F7,,shanny-fam,Standard,32.7822819309,10
summer,ten,2017-11-14,F8,,crab-hex,NTC,,
summer,ten,2017-11-14,F8,,shanny-fam,NTC,,
summer,twelve,2017-11-14,A1,48h-T17,crab-hex,Unknown,31.9902997237,9.9209978057
summer,twelve,2017-11-14,A1,48h-T17,shanny-fam,Unknown,29.4754645247,81.4169457498
summer,twelve,2017-11-14,A2,48h-T19,crab-hex,Unknown,,
summer,twelve,2017-11-14,A2,48h-T19,shanny-fam,Unknown,,
summer,twelve,2017-11-14,A3,48h-T21,crab-hex,Unknown,32.2399524716,8.2748420603
summer,twelve,2017-11-14,A3,48h-T21,shanny-fam,Unknown,28.8306204902,130.0729776717
summer,twelve,2017-11-14,A4,48h-T23,crab-hex,Unknown,32.0989852682,9.1675210855
summer,twelve,2017-11-14,A4,48h-T23,shanny-fam,Unknown,28.9673950264,117.7686317091
summer,twelve,2017-11-14,A5,,crab-hex,Standard,16.2013531108,1000000
summer,twelve,2017-11-14,A5,,shanny-fam,Standard,16.2811296378,1000000
summer,twelve,2017-11-14,A6,,crab-hex,Standard,22.1642836456,10000
summer,twelve,2017-11-14,A6,,shanny-fam,Standard,22.6661200836,10000
summer,twelve,2017-11-14,A7,,crab-hex,Standard,28.5899945387,100
summer,twelve,2017-11-14,A7,,shanny-fam,Standard,29.5550737881,100
summer,twelve,2017-11-14,A8,,crab-hex,Standard,35.8443933134,1
summer,twelve,2017-11-14,A8,,shanny-fam,Standard,36.1494435265,1
summer,twelve,2017-11-14,B1,48h-T17,crab-hex,Unknown,31.0604897739,19.4994725398
summer,twelve,2017-11-14,B1,48h-T17,shanny-fam,Unknown,29.7998062714,64.323982089
summer,twelve,2017-11-14,B2,48h-T19,crab-hex,Unknown,,
summer,twelve,2017-11-14,B2,48h-T19,shanny-fam,Unknown,,
summer,twelve,2017-11-14,B3,48h-T21,crab-hex,Unknown,31.085891771,19.1427999644
summer,twelve,2017-11-14,B3,48h-T21,shanny-fam,Unknown,29.129998108,104.645922165
summer,twelve,2017-11-14,B4,48h-T23,crab-hex,Unknown,30.7495132196,24.4440736129
summer,twelve,2017-11-14,B4,48h-T23,shanny-fam,Unknown,29.1694445229,101.689356351
summer,twelve,2017-11-14,B5,,crab-hex,Standard,16.0630075775,1000000
summer,twelve,2017-11-14,B5,,shanny-fam,Standard,16.5038614621,1000000
summer,twelve,2017-11-14,B6,,crab-hex,Standard,22.4303868983,10000
summer,twelve,2017-11-14,B6,,shanny-fam,Standard,22.8402777015,10000
summer,twelve,2017-11-14,B7,,crab-hex,Standard,29.0557881452,100
summer,twelve,2017-11-14,B7,,shanny-fam,Standard,29.1307956925,100
summer,twelve,2017-11-14,B8,,crab-hex,Standard,,
summer,twelve,2017-11-14,B8,,shanny-fam,Standard,,
summer,twelve,2017-11-14,C1,48h-T17,crab-hex,Unknown,31.4224538541,14.9892330804
summer,twelve,2017-11-14,C1,48h-T17,shanny-fam,Unknown,29.8909559581,60.2021229183
summer,twelve,2017-11-14,C2,48h-T19,crab-hex,Unknown,,
summer,twelve,2017-11-14,C2,48h-T19,shanny-fam,Unknown,,
summer,twelve,2017-11-14,C3,48h-T21,crab-hex,Unknown,30.2161063388,36.0186951418
summer,twelve,2017-11-14,C3,48h-T21,shanny-fam,Unknown,28.6010972679,153.6774676377
summer,twelve,2017-11-14,C4,48h-T23,crab-hex,Unknown,30.5059258943,29.1779549036
summer,twelve,2017-11-14,C4,48h-T23,shanny-fam,Unknown,29.3072598929,92.0003805083
summer,twelve,2017-11-14,C5,,crab-hex,Standard,16.0782691261,1000000
summer,twelve,2017-11-14,C5,,shanny-fam,Standard,16.3945458709,1000000
summer,twelve,2017-11-14,C6,,crab-hex,Standard,22.2818220898,10000
summer,twelve,2017-11-14,C6,,shanny-fam,Standard,22.9156536556,10000
summer,twelve,2017-11-14,C7,,crab-hex,Standard,29.0608656891,100
summer,twelve,2017-11-14,C7,,shanny-fam,Standard,29.2227113195,100
summer,twelve,2017-11-14,C8,,crab-hex,Standard,,1
summer,twelve,2017-11-14,C8,,shanny-fam,Standard,33.2456024329,1
summer,twelve,2017-11-14,D1,48h-T18,crab-hex,Unknown,30.238216235,35.4445632078
summer,twelve,2017-11-14,D1,48h-T18,shanny-fam,Unknown,28.8507096709,128.1882441015
summer,twelve,2017-11-14,D2,48h-T20,crab-hex,Unknown,29.6664088705,53.7061498059
summer,twelve,2017-11-14,D2,48h-T20,shanny-fam,Unknown,27.1696471875,434.7963948317
summer,twelve,2017-11-14,D3,48h-T22,crab-hex,Unknown,30.6492907289,26.2909271519
summer,twelve,2017-11-14,D3,48h-T22,shanny-fam,Unknown,27.3184216683,390.2492279231
summer,twelve,2017-11-14,D4,48h-T24,crab-hex,Unknown,30.3454830249,32.7864187525
summer,twelve,2017-11-14,D4,48h-T24,shanny-fam,Unknown,28.9563460738,118.7178395737
summer,twelve,2017-11-14,D5,,crab-hex,Standard,19.4131016531,100000
summer,twelve,2017-11-14,D5,,shanny-fam,Standard,19.4762606425,100000
summer,twelve,2017-11-14,D6,,crab-hex,Standard,25.6585020261,1000
summer,twelve,2017-11-14,D6,,shanny-fam,Standard,26.0739912793,1000
summer,twelve,2017-11-14,D7,,crab-hex,Standard,31.8480591976,10
summer,twelve,2017-11-14,D7,,shanny-fam,Standard,31.8761551124,10
summer,twelve,2017-11-14,D8,,crab-hex,NTC,,
summer,twelve,2017-11-14,D8,,shanny-fam,NTC,,
summer,twelve,2017-11-14,E1,48h-T18,crab-hex,Unknown,31.971566329,10.0569897066
summer,twelve,2017-11-14,E1,48h-T18,shanny-fam,Unknown,29.0406458959,111.6647905271
summer,twelve,2017-11-14,E2,48h-T20,crab-hex,Unknown,30.0941512524,39.3567798152
summer,twelve,2017-11-14,E2,48h-T20,shanny-fam,Unknown,27.1853634696,429.8598303037
summer,twelve,2017-11-14,E3,48h-T22,crab-hex,Unknown,29.9761846331,42.879754964
summer,twelve,2017-11-14,E3,48h-T22,shanny-fam,Unknown,27.4135102666,364.1984249023
summer,twelve,2017-11-14,E4,48h-T24,crab-hex,Unknown,30.9820503214,20.6433416037
summer,twelve,2017-11-14,E4,48h-T24,shanny-fam,Unknown,28.9126029349,122.5514832556
summer,twelve,2017-11-14,E5,,crab-hex,Standard,19.396489729,100000
summer,twelve,2017-11-14,E5,,shanny-fam,Standard,19.7657490875,100000
summer,twelve,2017-11-14,E6,,crab-hex,Standard,25.5070194688,1000
summer,twelve,2017-11-14,E6,,shanny-fam,Standard,26.0375093161,1000
summer,twelve,2017-11-14,E7,,crab-hex,Standard,31.3935790634,10
summer,twelve,2017-11-14,E7,,shanny-fam,Standard,33.3025038858,10
summer,twelve,2017-11-14,E8,,crab-hex,NTC,,
summer,twelve,2017-11-14,E8,,shanny-fam,NTC,,
summer,twelve,2017-11-14,F1,48h-T18,crab-hex,Unknown,31.1293456536,18.5477188839
summer,twelve,2017-11-14,F1,48h-T18,shanny-fam,Unknown,29.0027552214,114.7815731232
summer,twelve,2017-11-14,F2,48h-T20,crab-hex,Unknown,30.0685662905,40.0954144881
summer,twelve,2017-11-14,F2,48h-T20,shanny-fam,Unknown,27.1464504249,442.18639449
summer,twelve,2017-11-14,F3,48h-T22,crab-hex,Unknown,30.6575844676,26.1329371521
summer,twelve,2017-11-14,F3,48h-T22,shanny-fam,Unknown,27.1128084254,453.1277690015
summer,twelve,2017-11-14,F4,48h-T24,crab-hex,Unknown,31.9929053055,9.9022292665
summer,twelve,2017-11-14,F4,48h-T24,shanny-fam,Unknown,28.8827160569,125.2417113997
summer,twelve,2017-11-14,F5,,crab-hex,Standard,19.6429681492,100000
summer,twelve,2017-11-14,F5,,shanny-fam,Standard,19.7927312928,100000
summer,twelve,2017-11-14,F6,,crab-hex,Standard,25.8997620763,1000
summer,twelve,2017-11-14,F6,,shanny-fam,Standard,26.1287780446,1000
summer,twelve,2017-11-14,F7,,crab-hex,Standard,31.6709764364,10
summer,twelve,2017-11-14,F7,,shanny-fam,Standard,33.5995463448,10
summer,twelve,2017-11-14,F8,,crab-hex,NTC,,
summer,twelve,2017-11-14,F8,,shanny-fam,NTC,,
summer,eleven,2017-11-14,A1,48h-T9,crab-hex,Unknown,30.9258353022,18.7993037486
summer,eleven,2017-11-14,A1,48h-T9,shanny-fam,Unknown,28.1467330824,212.1043626082
summer,eleven,2017-11-14,A2,48h-T11,crab-hex,Unknown,29.9088075844,39.7919604192
summer,eleven,2017-11-14,A2,48h-T11,shanny-fam,Unknown,27.5230064776,331.9518476825
summer,eleven,2017-11-14,A3,48h-T13,crab-hex,Unknown,30.5024953402,25.6859575336
summer,eleven,2017-11-14,A3,48h-T13,shanny-fam,Unknown,29.1102744884,106.1803029779
summer,eleven,2017-11-14,A4,48h-T15,crab-hex,Unknown,,
summer,eleven,2017-11-14,A4,48h-T15,shanny-fam,Unknown,,
summer,eleven,2017-11-14,A5,,crab-hex,Standard,16.2060656663,1000000
summer,eleven,2017-11-14,A5,,shanny-fam,Standard,16.197546242,1000000
summer,eleven,2017-11-14,A6,,crab-hex,Standard,22.175620967,10000
summer,eleven,2017-11-14,A6,,shanny-fam,Standard,22.5572968755,10000
summer,eleven,2017-11-14,A7,,crab-hex,Standard,28.6025302721,100
summer,eleven,2017-11-14,A7,,shanny-fam,Standard,28.7600632001,100
summer,eleven,2017-11-14,A8,,crab-hex,Standard,,1
summer,eleven,2017-11-14,A8,,shanny-fam,Standard,,1
summer,eleven,2017-11-14,B1,48h-T9,crab-hex,Unknown,29.9627460045,38.2405548566
summer,eleven,2017-11-14,B1,48h-T9,shanny-fam,Unknown,28.0601198858,225.7159227342
summer,eleven,2017-11-14,B2,48h-T11,crab-hex,Unknown,30.5387804122,25.0079005687
summer,eleven,2017-11-14,B2,48h-T11,shanny-fam,Unknown,28.0423916015,228.6078960811
summer,eleven,2017-11-14,B3,48h-T13,crab-hex,Unknown,30.535924851,25.0606071321
summer,eleven,2017-11-14,B3,48h-T13,shanny-fam,Unknown,29.1945924341,99.9418073497
summer,eleven,2017-11-14,B4,48h-T15,crab-hex,Unknown,,
summer,eleven,2017-11-14,B4,48h-T15,shanny-fam,Unknown,,
summer,eleven,2017-11-14,B5,,crab-hex,Standard,16.0485370783,1000000
summer,eleven,2017-11-14,B5,,shanny-fam,Standard,16.40030644,1000000
summer,eleven,2017-11-14,B6,,crab-hex,Standard,22.1444874786,10000
summer,eleven,2017-11-14,B6,,shanny-fam,Standard,22.7540858085,10000
summer,eleven,2017-11-14,B7,,crab-hex,Standard,28.4901913829,100
summer,eleven,2017-11-14,B7,,shanny-fam,Standard,29.0785603932,100
summer,eleven,2017-11-14,B8,,crab-hex,Standard,35.1528696387,1
summer,eleven,2017-11-14,B8,,shanny-fam,Standard,,1
summer,eleven,2017-11-14,C1,48h-T9,crab-hex,Unknown,31.0774271906,16.8113213281
summer,eleven,2017-11-14,C1,48h-T9,shanny-fam,Unknown,28.1795134473,207.1696752807
summer,eleven,2017-11-14,C2,48h-T11,crab-hex,Unknown,30.0409181644,36.0988494269
summer,eleven,2017-11-14,C2,48h-T11,shanny-fam,Unknown,27.6854560486,295.4003012934
summer,eleven,2017-11-14,C3,48h-T13,crab-hex,Unknown,30.998144778,17.8233025281
summer,eleven,2017-11-14,C3,48h-T13,shanny-fam,Unknown,29.1422341426,103.7711200799
summer,eleven,2017-11-14,C4,48h-T15,crab-hex,Unknown,,
summer,eleven,2017-11-14,C4,48h-T15,shanny-fam,Unknown,,
summer,eleven,2017-11-14,C5,,crab-hex,Standard,16.4547465914,1000000
summer,eleven,2017-11-14,C5,,shanny-fam,Standard,16.5747721738,1000000
summer,eleven,2017-11-14,C6,,crab-hex,Standard,22.4308115857,10000
summer,eleven,2017-11-14,C6,,shanny-fam,Standard,22.8111126986,10000
summer,eleven,2017-11-14,C7,,crab-hex,Standard,28.7477853502,100
summer,eleven,2017-11-14,C7,,shanny-fam,Standard,29.1663741396,100
summer,eleven,2017-11-14,C8,,crab-hex,Standard,,1
summer,eleven,2017-11-14,C8,,shanny-fam,Standard,,1
summer,eleven,2017-11-14,D1,48h-T10,crab-hex,Unknown,31.0209947988,17.5255466413
summer,eleven,2017-11-14,D1,48h-T10,shanny-fam,Unknown,29.3087208306,92.0774465884
summer,eleven,2017-11-14,D2,48h-T12,crab-hex,Unknown,30.4178046194,27.3409648704
summer,eleven,2017-11-14,D2,48h-T12,shanny-fam,Unknown,28.2469143672,197.3810440974
summer,eleven,2017-11-14,D3,48h-T14,crab-hex,Unknown,31.0941579918,16.6052196756
summer,eleven,2017-11-14,D3,48h-T14,shanny-fam,Unknown,28.362956645,181.5994865419
summer,eleven,2017-11-14,D4,48h-T16,crab-hex,Unknown,30.2378924738,31.2192118716
summer,eleven,2017-11-14,D4,48h-T16,shanny-fam,Unknown,27.2713927399,397.6925258143
summer,eleven,2017-11-14,D5,,crab-hex,Standard,19.259357957,100000
summer,eleven,2017-11-14,D5,,shanny-fam,Standard,19.5918334943,100000
summer,eleven,2017-11-14,D6,,crab-hex,Standard,25.0361255267,1000
summer,eleven,2017-11-14,D6,,shanny-fam,Standard,25.9622412082,1000
summer,eleven,2017-11-14,D7,,crab-hex,Standard,32.6486974323,10
summer,eleven,2017-11-14,D7,,shanny-fam,Standard,32.5562516656,10
summer,eleven,2017-11-14,D8,,crab-hex,NTC,,
summer,eleven,2017-11-14,D8,,shanny-fam,NTC,,
summer,eleven,2017-11-14,E1,48h-T10,crab-hex,Unknown,30.5908536725,24.0659665995
summer,eleven,2017-11-14,E1,48h-T10,shanny-fam,Unknown,28.8038296669,132.3173545793
summer,eleven,2017-11-14,E2,48h-T12,crab-hex,Unknown,30.3236821678,29.3056909808
summer,eleven,2017-11-14,E2,48h-T12,shanny-fam,Unknown,28.3091471121,188.7541588915
summer,eleven,2017-11-14,E3,48h-T14,crab-hex,Unknown,30.7687002822,21.1084623703
summer,eleven,2017-11-14,E3,48h-T14,shanny-fam,Unknown,28.327744954,186.2500100887
summer,eleven,2017-11-14,E4,48h-T16,crab-hex,Unknown,30.9789180621,18.0777592202
summer,eleven,2017-11-14,E4,48h-T16,shanny-fam,Unknown,27.6285748705,307.7165255342
summer,eleven,2017-11-14,E5,,crab-hex,Standard,19.5316054607,100000
summer,eleven,2017-11-14,E5,,shanny-fam,Standard,19.6982843211,100000
summer,eleven,2017-11-14,E6,,crab-hex,Standard,25.7615469074,1000
